ID_Iqama_Num,First_Name,Second_Name,Last_Name,Nationality,Email,PhoneNumber,DOB,Customer_Type,Short_Address
1353713690,Robert,Martin,Gutierrez,Jordanian,robert.gutierrez@iCloud.com,534106414,24/01/1978,Corporate,QBYE2073
1465744033,Keith,Amber,Blanchard,Filipino,keith.blanchard@Uj.edu.sa,522279871,08/09/1973,Corporate,SRXM4827
1117860506,Sarah,Christina,Grant,Saudi,sarah.grant@Yahoo.com,510473433,26/10/1989,Retail,UEOR5878
1251015548,Jennifer,Pam,Smith,Saudi,jennifer.smith@Uj.edu.sa,569818589,20/06/1964,Corporate,JZDK4660
2937708171,Alan,Bailey,Miller,Saudi,alan.miller@Kau.edu.sa,588305975,23/05/2009,Corporate,ZMMD3022
2791355363,Angela,David,Rose,Egyptian,angela.rose@Gmail.com,599645896,09/08/1962,Corporate,UHHB8022
2284125732,Ashley,Sandra,Parker,Saudi,ashley.parker@Gov.sa,529972139,06/10/1967,Retail,LLFR7785
2749133373,Jon,William,Jensen,Egyptian,jon.jensen@Hotmail.com,538796795,31/07/2008,Retail,IHBD3910
1353432722,Jeremiah,Todd,Terry,Saudi,jeremiah.terry@Hotmail.com,574674291,06/05/2009,Corporate,PTKG5189
2484678161,Roy,Michael,Jones,Bangladeshi,roy.jones@Kau.edu.sa,542885849,24/11/1956,Retail,KFDZ7409
1007144268,William,Melissa,Carpenter,Saudi,william.carpenter@Kau.edu.sa,569436336,08/08/1953,Corporate,INRX1269
2461287549,Ashley,Melody,Parker,Indian,ashley.parker@Yahoo.com,528793736,21/10/1977,Corporate,DSXB1796
2805703610,Adam,Kelsey,Brown,Saudi,adam.brown@Yahoo.com,550603467,17/12/1967,Corporate,VVVD9668
2524085916,Robert,Diamond,Bennett,Saudi,robert.bennett@iCloud.com,538191496,13/06/2005,Retail,BRKV4198
1646661579,Cheryl,Gregory,Perry,Saudi,cheryl.perry@Gmail.com,514030378,07/07/1974,Corporate,FORF1447
1261321538,Alex,Ronald,Davis,Saudi,alex.davis@Uj.edu.sa,583921182,29/01/2018,Retail,RLHI1792
2273145147,Micheal,Aaron,Gilmore,Syrian,micheal.gilmore@Kau.edu.sa,574822445,26/08/1985,Corporate,CZKN6092
2509569343,Christopher,Zachary,Nelson,Saudi,christopher.nelson@Uj.edu.sa,590496560,03/04/1965,Retail,VYPL7188
2782154767,Wendy,Kristen,Hughes,Saudi,wendy.hughes@Gov.sa,510906259,26/09/2011,Corporate,ECPB3373
1703502619,Thomas,Kristina,Wang,Jordanian,thomas.wang@Outlook.com,584191129,04/11/1953,Retail,ILJY9458
1856632254,Shelly,Erica,Garcia,Indian,shelly.garcia@iCloud.com,526293055,01/05/1956,Retail,XCWI9731
1546785377,Eric,John,Roberts,Saudi,eric.roberts@Hotmail.com,561114949,30/11/2010,Corporate,JVVR5605
1942014178,Seth,Andres,Henderson,Filipino,seth.henderson@Outlook.com,581573403,13/12/1969,Retail,BEZB7238
2322352573,Audrey,Amy,Scott,Saudi,audrey.scott@Uj.edu.sa,545280412,27/07/1959,Retail,ZHVZ4971
2166276486,Melissa,Brian,Frye,Jordanian,melissa.frye@Hotmail.com,543005815,15/10/2011,Retail,DTCS5427
2785002930,Christopher,Carolyn,Schmitt,Saudi,christopher.schmitt@Gov.sa,569253314,06/10/2008,Retail,VQZB6218
2743842739,Jill,Kimberly,Gutierrez,Saudi,jill.gutierrez@Uj.edu.sa,563679767,23/08/1990,Retail,NMEB7579
2592663168,Courtney,Ashley,Wise,Saudi,courtney.wise@Yahoo.com,597872041,22/04/1981,Retail,UVUX9676
1227158912,John,Adam,Carter,Indian,john.carter@Outlook.com,524955157,24/05/1998,Retail,RCWQ5435
1587292367,Andrew,Jessica,Horn,Filipino,andrew.horn@Kau.edu.sa,564720769,27/10/2009,Retail,PKDN6726
1092909195,Michael,Gregory,Morgan,Saudi,michael.morgan@Outlook.com,568898005,15/07/1998,Retail,IZDI3957
1541895816,James,Kathryn,Young,Indian,james.young@Uj.edu.sa,596767221,04/02/1957,Retail,AYVF4165
2404138246,Vickie,John,Fuentes,Saudi,vickie.fuentes@Gov.sa,572008707,19/05/1983,Retail,CIHM9422
2912480383,Phyllis,Nicole,Espinoza,Saudi,phyllis.espinoza@Kau.edu.sa,518366695,13/07/1975,Retail,DDKB2909
1142961483,Jennifer,Curtis,Contreras,Saudi,jennifer.contreras@Outlook.com,560383115,21/01/2012,Retail,DFNI3301
2837603746,Stephen,Karl,Edwards,Pakistani,stephen.edwards@iCloud.com,530619904,17/03/1996,Corporate,EHIT9222
1941479299,Matthew,Melvin,Mitchell,Saudi,matthew.mitchell@Gov.sa,596648707,11/10/2011,Retail,XHHM4511
2226092293,Brittany,Michael,Stout,Saudi,brittany.stout@Yahoo.com,551665914,10/06/1958,Retail,VPXK5386
1273148365,Jason,Brad,Cruz,Saudi,jason.cruz@Gmail.com,534893908,17/04/1957,Retail,ALPJ1630
1092628355,Melissa,James,Smith,Saudi,melissa.smith@Gov.sa,569052097,21/03/2008,Retail,CMWQ1647
2823120018,Mark,Edward,Brown,Egyptian,mark.brown@Kau.edu.sa,599441111,28/12/1950,Corporate,OKZY4387
2676131417,Robin,Heather,Welch,Saudi,robin.welch@Gmail.com,567551372,05/12/2016,Retail,HRGY5602
1044964703,Christine,Juan,Santiago,Syrian,christine.santiago@Kau.edu.sa,558605190,18/01/2013,Corporate,BBXE7882
2883693444,Angela,Diana,Smith,Saudi,angela.smith@Gov.sa,517251442,01/05/1968,Corporate,BOFK7171
1866566587,Maureen,David,Fox,American,maureen.fox@iCloud.com,557937529,25/03/1968,Corporate,SPIA6919
1661144373,Lisa,Robert,Smith,Saudi,lisa.smith@Kau.edu.sa,545782529,28/03/1950,Retail,FBHI1612
2379039970,Nicholas,Sarah,Stewart,Saudi,nicholas.stewart@iCloud.com,543202832,29/08/1963,Corporate,GIJT5492
1500621014,Jason,Amanda,Guerrero,Bangladeshi,jason.guerrero@iCloud.com,537100434,25/10/1993,Retail,MYPD6619
2077612852,Matthew,Jeffrey,Rios,Saudi,matthew.rios@Yahoo.com,538312208,23/03/1953,Retail,RCKN8536
2849763255,Thomas,Annette,Nichols,Saudi,thomas.nichols@iCloud.com,518389687,25/03/1990,Retail,WDLJ5388
2853863429,Jerry,Melinda,Gregory,Saudi,jerry.gregory@Hotmail.com,541044663,08/04/1993,Retail,RAAF4846
2585408449,Mark,William,Smith,Indian,mark.smith@Hotmail.com,585232774,25/08/1954,Retail,MPZM6095
2600687142,Phillip,Brandon,Russell,Saudi,phillip.russell@Gov.sa,519049617,29/09/1979,Retail,UHQM1047
2962372567,Cameron,Brian,Calhoun,Saudi,cameron.calhoun@iCloud.com,555587697,13/06/1987,Corporate,MRUB8029
1458926770,Erika,Alejandro,Reynolds,Saudi,erika.reynolds@Gmail.com,516769951,09/07/1968,Corporate,PRXU9310
1319091842,Raymond,Donna,Carr,Indian,raymond.carr@Outlook.com,510387306,11/09/1981,Retail,WPYE2709
2343908198,Jesse,Meghan,Morales,Saudi,jesse.morales@iCloud.com,528170422,22/06/1957,Corporate,XZQD9332
1420848522,Mary,David,Crawford,Bangladeshi,mary.crawford@iCloud.com,584458516,27/11/1984,Corporate,EWKJ6098
1124801228,Sarah,Arthur,Glover,Egyptian,sarah.glover@Outlook.com,540532472,14/12/1992,Retail,YYLZ5740
2675625247,Stephanie,William,Jacobs,Filipino,stephanie.jacobs@Outlook.com,535812551,03/10/2000,Retail,VXCK7908
1634578475,Jennifer,William,Williamson,Filipino,jennifer.williamson@Uj.edu.sa,532939464,09/10/1992,Retail,FMGL5545
2808627219,Heather,Alexander,Blevins,Bangladeshi,heather.blevins@Kau.edu.sa,590761759,27/08/1975,Retail,ZDSE7472
2088033410,Jasmine,Tyler,Gomez,Saudi,jasmine.gomez@Gmail.com,537933352,02/12/1971,Retail,SWMW5237
2286220226,Lisa,Javier,Freeman,Saudi,lisa.freeman@Kau.edu.sa,529876590,27/02/2017,Retail,FVIF8823
2914729196,Michael,Roy,Mcmahon,Saudi,michael.mcmahon@Uj.edu.sa,510699934,18/04/2012,Retail,IRHB5961
2916870435,Katherine,Ashley,Johnson,Jordanian,katherine.johnson@iCloud.com,561234058,14/01/1953,Retail,VJIM2259
2867982181,Kevin,Adriana,Padilla,Indian,kevin.padilla@Gmail.com,557047290,30/04/1980,Corporate,QGTS6920
1273117632,David,Amanda,Horn,Bangladeshi,david.horn@Outlook.com,565710080,21/07/2006,Retail,TBVI5013
1105763438,Rachel,Charles,Schmidt,Egyptian,rachel.schmidt@iCloud.com,551991181,05/09/1951,Retail,AZPH6383
2067974745,Stephen,Micheal,Martin,Saudi,stephen.martin@Hotmail.com,510868429,10/06/2016,Corporate,NGIL5285
1646729099,Edwin,Melanie,Lawrence,American,edwin.lawrence@Gmail.com,560581442,11/07/1962,Corporate,ZHPT9344
1782177728,Donald,Johnny,Luna,Saudi,donald.luna@Gov.sa,568386606,12/09/1973,Retail,MUKB1007
2700131152,Jessica,Nicole,Sweeney,Saudi,jessica.sweeney@Outlook.com,595336967,05/11/1997,Corporate,KFVD6984
1171817652,Melissa,Emily,Heath,Saudi,melissa.heath@Uj.edu.sa,534954050,18/08/1982,Retail,SDVL4575
1514264128,Amber,Shane,Powell,Filipino,amber.powell@iCloud.com,572271441,23/03/2013,Retail,KCAE9738
1484266023,Daniel,Christopher,Kirk,Syrian,daniel.kirk@Outlook.com,569847198,15/07/2002,Corporate,GJAZ4275
1966631863,Samuel,Monica,Jones,American,samuel.jones@Gov.sa,527576431,06/12/1975,Corporate,DWXS2718
1171094223,Allen,Timothy,Nguyen,Saudi,allen.nguyen@Kau.edu.sa,534904182,01/05/1950,Retail,YNJU9416
1926721210,Seth,Lisa,Hernandez,Bangladeshi,seth.hernandez@Hotmail.com,539246517,19/10/2006,Corporate,KJJC5337
1734125287,Kevin,Chase,May,Saudi,kevin.may@Yahoo.com,539520391,19/08/1954,Retail,EKAG4635
1151057690,James,Patrick,Porter,Bangladeshi,james.porter@Gmail.com,542692901,23/02/2008,Retail,DBQO4881
1726247177,Theodore,William,Lyons,Indian,theodore.lyons@Uj.edu.sa,575984162,11/07/2013,Retail,OEOW9112
2433599281,Kyle,Ronald,Mack,Saudi,kyle.mack@Hotmail.com,532774429,03/04/1973,Retail,QBAS1734
1688588889,Richard,Misty,Daniels,Saudi,richard.daniels@Uj.edu.sa,573840429,05/09/2009,Retail,JSAW2082
2513401255,Robert,Kathryn,Shepherd,Saudi,robert.shepherd@Gmail.com,592867802,24/03/1974,Retail,MNNM6040
2595812988,Matthew,Jasmine,Norton,Filipino,matthew.norton@Yahoo.com,573415375,20/07/1993,Retail,CLCD5282
1229908845,Robert,Joe,Bond,Saudi,robert.bond@Kau.edu.sa,543500793,10/12/1974,Corporate,ULBD6233
2327861479,Danny,Kimberly,Burns,Saudi,danny.burns@Hotmail.com,562035378,06/02/1993,Retail,BGBD3775
1269456780,Sharon,Brian,Ball,Saudi,sharon.ball@iCloud.com,546012233,30/04/1999,Retail,PCFL3087
1691053195,Hayden,Sarah,Jones,Saudi,hayden.jones@Uj.edu.sa,564139983,25/12/1998,Retail,VWVS7093
2712886743,David,William,Hamilton,American,david.hamilton@Gmail.com,582867619,30/06/1956,Retail,DMKT8775
1760286127,Linda,Jane,Carr,Saudi,linda.carr@Uj.edu.sa,565719248,25/09/1956,Retail,ZAQB9297
2711420086,David,Ernest,Young,Saudi,david.young@Gmail.com,525250166,19/08/1999,Retail,HSIE7937
2179111384,Robin,Douglas,Olson,Saudi,robin.olson@iCloud.com,535579171,09/12/1967,Retail,PUSZ2928
2004566272,Deborah,Jeffrey,Smith,Jordanian,deborah.smith@Uj.edu.sa,594517680,26/05/1983,Retail,GVED1935
2477745752,Joshua,Mario,Tate,Saudi,joshua.tate@Outlook.com,549067565,08/02/1993,Retail,DIWG5383
1069706420,Kelly,Brandon,Carter,Saudi,kelly.carter@Yahoo.com,595444915,01/11/2002,Retail,VYIV9854
2008454155,Gloria,Parker,Neal,Saudi,gloria.neal@iCloud.com,557126316,15/12/1957,Retail,QVVU6702
1070006880,William,Ryan,Lee,Saudi,william.lee@Yahoo.com,569616921,03/05/1981,Retail,GONB8941
1435320009,David,Wendy,Boyer,Saudi,david.boyer@Kau.edu.sa,565549701,11/09/1973,Retail,OEGM9895
1326428755,Michael,Courtney,Hendricks,Saudi,michael.hendricks@Yahoo.com,591028745,23/03/2012,Retail,EGJX4824
2618981806,Danielle,Rebekah,Evans,Saudi,danielle.evans@Uj.edu.sa,570234710,14/12/1971,Retail,IHKX7176
2249792234,Michael,Samantha,Hogan,Saudi,michael.hogan@Gov.sa,541421410,27/10/1993,Retail,OKFE8210
1978117127,Kelly,Anna,Roberts,Saudi,kelly.roberts@Gov.sa,544508451,17/06/1958,Corporate,IFBD9906
1402546122,Kevin,Brendan,Smith,Filipino,kevin.smith@Gmail.com,537250927,07/10/1985,Corporate,NONT5401
1933206718,Joseph,Christopher,Knight,Saudi,joseph.knight@Kau.edu.sa,562285093,02/02/1965,Retail,SRLP6472
2535135075,Lauren,Natasha,Nicholson,Indian,lauren.nicholson@Gov.sa,549068465,27/05/2000,Corporate,EFIL3861
2218065756,Melissa,Jennifer,Harris,Filipino,melissa.harris@Kau.edu.sa,537008212,12/06/1960,Retail,EAIY3405
2199482158,Patricia,Michael,Mooney,Saudi,patricia.mooney@Gmail.com,537178360,16/01/1998,Retail,ZWQJ9243
2953144698,Angela,Keith,Smith,Pakistani,angela.smith@Outlook.com,510638115,24/09/1994,Retail,WCFF6662
1882806196,Janet,Joshua,Marshall,Saudi,janet.marshall@Outlook.com,566330009,09/11/1998,Corporate,MFXX8107
1958369672,Sara,Ana,Harding,Indian,sara.harding@Yahoo.com,520655061,01/03/1985,Corporate,IEXJ7039
2008582590,Kelsey,William,Dalton,Saudi,kelsey.dalton@Uj.edu.sa,573581644,19/12/1977,Retail,WLCU1422
1911213106,Andrea,Erin,Prince,Jordanian,andrea.prince@Hotmail.com,553292131,30/07/1987,Corporate,YFPQ1669
1648564088,Melissa,Stephen,Deleon,Saudi,melissa.deleon@Hotmail.com,569307650,24/12/1993,Corporate,RTGR6170
2278991757,Andrew,Kaitlin,Price,Saudi,andrew.price@Uj.edu.sa,541149162,15/03/2014,Retail,SVWS9825
2976095525,Nathan,Tiffany,Salinas,Indian,nathan.salinas@Uj.edu.sa,553438489,06/04/1978,Retail,SMUE4103
1512781255,Heather,Joel,Baker,Saudi,heather.baker@Yahoo.com,570940874,28/11/1975,Corporate,INHR8894
1623855653,Melanie,Lisa,Glass,Saudi,melanie.glass@Gov.sa,510210187,21/03/1995,Corporate,YSKX9337
1515051780,Richard,Rachel,Harris,Saudi,richard.harris@Uj.edu.sa,530853421,26/10/1966,Corporate,LAEO3169
1191108398,Jessica,Vanessa,Collins,Jordanian,jessica.collins@Yahoo.com,569249393,23/06/1962,Corporate,ZYXK4630
1584387322,Tyler,Logan,Russell,Saudi,tyler.russell@iCloud.com,578512365,09/10/1965,Retail,PEZT4270
2792248702,Diana,Scott,Hall,Saudi,diana.hall@iCloud.com,577980867,30/01/1960,Retail,BCVP5117
2720065279,Joseph,Jeremy,Walker,Egyptian,joseph.walker@Yahoo.com,532759973,16/12/2014,Retail,XEXQ9951
2271520540,Jason,Savannah,Ramirez,Syrian,jason.ramirez@Outlook.com,581307470,08/03/1996,Retail,CHBD6784
2295228763,Larry,Rachel,Harrell,Saudi,larry.harrell@Gmail.com,553623660,13/06/2012,Retail,TATL7217
2028322875,Robert,John,Nelson,Pakistani,robert.nelson@Gmail.com,597894551,16/09/1994,Retail,XJGA1224
2975518832,Mariah,William,Jackson,Bangladeshi,mariah.jackson@Kau.edu.sa,512625398,22/11/1963,Retail,QRTT8445
1493591568,Abigail,Brittany,Jones,Saudi,abigail.jones@Hotmail.com,553892611,17/10/1972,Retail,MSSO1478
1192854952,Casey,Chelsea,Smith,Jordanian,casey.smith@Kau.edu.sa,581821666,23/04/1973,Retail,VJDA1774
1939049198,Lauren,Timothy,Hanna,Saudi,lauren.hanna@Yahoo.com,594880887,28/02/1991,Retail,WOSF7889
1105056809,James,Richard,Sanders,Egyptian,james.sanders@Yahoo.com,546115035,30/05/1962,Retail,ZEFK7939
2833433393,Cole,Ashley,Williams,Indian,cole.williams@Kau.edu.sa,598228505,12/08/1962,Retail,FWED4245
1844502858,Daniel,Lisa,Roberts,Saudi,daniel.roberts@Gov.sa,549002900,04/02/1950,Retail,MCPT8403
1140856145,Jared,Katherine,Fields,Saudi,jared.fields@Yahoo.com,572476585,25/05/2013,Corporate,IWJO4785
2278605132,Heather,Dana,Wood,Saudi,heather.wood@Hotmail.com,554281154,01/10/1956,Retail,BTXC4642
1738171540,Kimberly,Daniel,Harris,Jordanian,kimberly.harris@Gov.sa,586314455,30/08/1953,Corporate,ONJA5612
2540129836,Sean,Billy,Atkins,Egyptian,sean.atkins@iCloud.com,580926835,05/03/1988,Retail,OZUD2496
1311540856,Christopher,James,Larson,Saudi,christopher.larson@Kau.edu.sa,532684285,08/09/2015,Retail,VBRB6586
1057668694,Katelyn,Tracey,Morse,Saudi,katelyn.morse@Gmail.com,595122749,26/12/2011,Retail,ETKG9059
2848259096,Cathy,Melissa,Jones,Egyptian,cathy.jones@Gov.sa,587064905,27/02/1952,Retail,SXBW8220
2130500788,Thomas,Tina,Bennett,Bangladeshi,thomas.bennett@Outlook.com,593037506,17/04/2015,Retail,OQGH4122
1105849040,Victor,Nicholas,Chapman,American,victor.chapman@Gov.sa,583177366,26/04/1988,Retail,ITRU3754
2516390177,Tyler,Monica,Norris,Pakistani,tyler.norris@iCloud.com,562665687,09/03/1976,Retail,MYUD5950
1385561622,Alexa,Joshua,Duncan,Saudi,alexa.duncan@Yahoo.com,563389655,06/11/2011,Retail,AITZ2551
1556737240,Kyle,Bianca,Pittman,Saudi,kyle.pittman@Gmail.com,559841237,27/04/2000,Retail,WPRJ4742
2220170143,Katherine,Nicholas,Boyd,Egyptian,katherine.boyd@Hotmail.com,582541093,02/08/2012,Corporate,RSAI7480
2271706341,Alicia,Sheila,Garner,Saudi,alicia.garner@Hotmail.com,537444116,19/03/1985,Retail,HXWJ5618
2222985722,Vanessa,Alicia,Edwards,Saudi,vanessa.edwards@Hotmail.com,579388709,17/05/2004,Corporate,EVMI2838
2811736154,Matthew,Valerie,Pittman,Saudi,matthew.pittman@Gmail.com,525407340,15/07/2009,Retail,MTDR5750
2043893623,Larry,Jessica,Acevedo,Indian,larry.acevedo@Outlook.com,566985771,10/03/1970,Corporate,DWGU2717
2789051002,Richard,Jennifer,Warner,Saudi,richard.warner@Gmail.com,595002698,22/06/2001,Retail,ZKXX7417
2090790137,Susan,Courtney,Pratt,Saudi,susan.pratt@Yahoo.com,548440720,17/03/2000,Retail,IUHX9593
1007069262,Jennifer,Dominic,Jarvis,Saudi,jennifer.jarvis@Gov.sa,531620534,27/01/1964,Corporate,QRAZ1217
1139502128,Brian,Brenda,Vaughn,Saudi,brian.vaughn@Outlook.com,595359420,17/05/1952,Retail,EWSS1545
2356236313,Alicia,Robert,Donovan,Saudi,alicia.donovan@Gmail.com,512438713,22/10/2009,Retail,GPPL2526
2287840420,Scott,Angela,Maldonado,Sudanese,scott.maldonado@Kau.edu.sa,578306169,30/09/1967,Retail,HIQG5481
1337763258,William,Chase,Ross,Saudi,william.ross@Kau.edu.sa,578868278,06/02/1985,Retail,YJJL7053
2656210635,Theresa,David,Alvarez,Filipino,theresa.alvarez@Gov.sa,554686871,04/03/1995,Corporate,WKTQ3587
1049570691,Daniel,Eric,Smith,Saudi,daniel.smith@Hotmail.com,578633146,26/12/2003,Retail,XDBF8727
1495155362,Amanda,Jonathan,Payne,Egyptian,amanda.payne@Yahoo.com,525900022,22/01/1961,Retail,VCRQ7176
2906221483,Christopher,Autumn,Williams,Saudi,christopher.williams@Gov.sa,525612367,28/01/2011,Retail,TALD7522
1599253124,Robert,Douglas,Foster,American,robert.foster@Gmail.com,550430078,07/03/1990,Retail,NKYA4493
1657975041,Gregory,Melissa,Mccann,Saudi,gregory.mccann@Uj.edu.sa,516695900,12/02/1976,Corporate,IJZI7373
2679191881,Christina,Michael,Howard,Saudi,christina.howard@Yahoo.com,530358830,03/04/1954,Corporate,NVPB4683
2259127992,Michael,Valerie,Willis,Saudi,michael.willis@Yahoo.com,566439054,16/06/1981,Corporate,KVWE3081
2146701986,Juan,Juan,Fisher,Bangladeshi,juan.fisher@Gmail.com,562173922,21/04/1998,Retail,KXUB7823
1974125095,Tammy,Trevor,Banks,Saudi,tammy.banks@Gov.sa,572432094,05/12/1999,Corporate,JDKB8749
1582495354,Michael,Anne,Mendoza,Bangladeshi,michael.mendoza@Outlook.com,566366575,04/11/2008,Corporate,RLTC9855
2830461917,Anna,Thomas,Collins,Indian,anna.collins@Hotmail.com,512832731,30/04/1993,Corporate,SPVY9361
1693571026,Kimberly,James,Brooks,Sudanese,kimberly.brooks@Outlook.com,584685178,10/07/1990,Corporate,PZMX8663
2355191116,Michelle,Joshua,Wilson,Saudi,michelle.wilson@Hotmail.com,520639821,25/05/1993,Retail,KCWP4828
1769951048,Danielle,Katrina,Sweeney,Saudi,danielle.sweeney@Outlook.com,578797828,20/11/2016,Retail,LLHP4657
1845792922,Monica,Amanda,Hernandez,Saudi,monica.hernandez@Gov.sa,519052174,04/03/1981,Retail,JCVE1288
1765985785,Joseph,Lori,Porter,Saudi,joseph.porter@Yahoo.com,571551156,02/06/2007,Retail,OPYS6602
2671337230,Angela,Aaron,Tate,Egyptian,angela.tate@Gmail.com,574471163,11/09/2016,Retail,SPNQ8945
2553853983,Krista,Tonya,Wilson,Syrian,krista.wilson@Gov.sa,517770616,07/12/2008,Retail,FCBH1104
1671561807,Jonathan,Scott,Flynn,Indian,jonathan.flynn@Yahoo.com,515859460,08/08/1951,Corporate,WEIW9674
1829059175,Joseph,Mark,Cooper,Pakistani,joseph.cooper@Outlook.com,594956452,12/01/1970,Corporate,RYTZ4549
2843317931,Michelle,Calvin,Proctor,Saudi,michelle.proctor@Uj.edu.sa,581219527,11/03/1950,Retail,POLW6379
1585310876,Eric,John,Stokes,Jordanian,eric.stokes@Outlook.com,541764611,08/04/2004,Retail,NQCE5525
2795284365,Amy,Deborah,Bell,Saudi,amy.bell@Yahoo.com,523413807,28/02/1970,Retail,QLQC2098
2597248244,Nicholas,John,Singh,Sudanese,nicholas.singh@Gov.sa,558278857,23/03/1957,Retail,RSIK6191
2560035452,Dale,Joshua,Bridges,Saudi,dale.bridges@Outlook.com,558421098,18/06/1965,Retail,DKTS4199
1857430135,James,Crystal,Davis,Saudi,james.davis@Gmail.com,567620234,11/01/1956,Retail,FQZM9185
1362214085,Leslie,Kelly,Mendez,Saudi,leslie.mendez@Yahoo.com,599978675,19/08/1970,Corporate,ZHHF2478
1692411077,Kelly,Jeremy,Martinez,Saudi,kelly.martinez@Hotmail.com,598483176,03/09/2018,Retail,DWAK3734
2428340209,Max,Kristine,Wallace,Jordanian,max.wallace@Uj.edu.sa,554834260,13/06/2001,Retail,FVCB6008
1563457375,Dakota,Mark,Powell,Saudi,dakota.powell@iCloud.com,597172246,13/09/1995,Corporate,UNAR2001
1982247384,Katelyn,Derek,Williams,Saudi,katelyn.williams@Yahoo.com,535833271,06/05/2006,Retail,LCSE1825
2120028173,Blake,Kelly,Anderson,Saudi,blake.anderson@Gmail.com,593633715,06/03/1972,Retail,CNXI1459
1645184409,Amber,Sandra,Martinez,Saudi,amber.martinez@Gov.sa,547603332,24/04/2008,Retail,HGJV9483
1441558152,Jason,Craig,Jenkins,Egyptian,jason.jenkins@Yahoo.com,519824989,21/03/1997,Retail,MUSD3745
1638505312,Tracey,Deborah,Rhodes,Saudi,tracey.rhodes@Hotmail.com,559184872,30/07/1960,Corporate,ZHLE4864
2580495460,Donald,Logan,Perez,Saudi,donald.perez@Outlook.com,584083619,22/05/1980,Retail,JITO5315
1464518929,Donald,Emily,Jones,Filipino,donald.jones@Gov.sa,566954389,04/07/1956,Retail,ZTUL3012
1314190175,Timothy,Bianca,Kane,Pakistani,timothy.kane@Hotmail.com,519437806,27/11/1987,Retail,WRLJ4138
2716495925,David,Kevin,Little,Saudi,david.little@Yahoo.com,580148762,15/09/2000,Corporate,EOOS2689
2845631777,Kimberly,Bridget,Garcia,Saudi,kimberly.garcia@Yahoo.com,516134805,24/05/1988,Retail,IJJW9155
1245021518,Maria,Maria,Davis,Saudi,maria.davis@Kau.edu.sa,585230220,09/10/2016,Corporate,DCXW1011
1507635251,Christopher,Brandy,Howard,Saudi,christopher.howard@Kau.edu.sa,597778945,05/08/1950,Retail,JKOT7330
1662131698,Donna,David,Smith,Bangladeshi,donna.smith@Kau.edu.sa,580498053,10/12/1984,Corporate,MIBP1756
1627966444,John,Timothy,Young,Syrian,john.young@Gov.sa,559087808,25/10/1964,Corporate,IBGI1817
2640976089,Stephanie,Raymond,Carpenter,American,stephanie.carpenter@Outlook.com,571529098,11/09/2012,Retail,KAMN9655
2187169980,Amanda,Ashley,Brooks,Indian,amanda.brooks@iCloud.com,517671501,10/11/1989,Corporate,CLEY6496
1379305524,Matthew,Natasha,Jacobs,Saudi,matthew.jacobs@Outlook.com,594228169,02/03/1960,Retail,VYQC5610
2807564543,Angela,Tara,Smith,Saudi,angela.smith@Outlook.com,530213998,31/03/1993,Retail,MDHK2455
2392867260,Diane,Timothy,Bond,Bangladeshi,diane.bond@Yahoo.com,526145939,28/04/1976,Retail,MNSR8388
1627274774,Jared,Ronald,West,Saudi,jared.west@iCloud.com,512306725,23/05/2001,Corporate,CJKN5742
1403526207,Melvin,Shane,Brown,Saudi,melvin.brown@Kau.edu.sa,539265119,13/07/1966,Corporate,IMWY3100
1195799791,Mark,Courtney,Thornton,Saudi,mark.thornton@Gmail.com,541263843,19/12/2014,Corporate,EMNU4735
1733614556,Lori,Justin,Butler,Jordanian,lori.butler@Gmail.com,591181785,16/02/1971,Retail,RTVC4887
1545679221,Lawrence,Ralph,Krueger,Saudi,lawrence.krueger@Hotmail.com,532223624,07/12/1951,Retail,VBGQ2241
2139533091,Anthony,Jasmine,Duran,Saudi,anthony.duran@Hotmail.com,590428274,24/05/1981,Retail,QZXJ8891
2197531408,Julia,Kyle,Valdez,Saudi,julia.valdez@Outlook.com,561106683,13/03/1980,Corporate,BDZL2284
2778438214,Bonnie,Holly,Roth,Saudi,bonnie.roth@Kau.edu.sa,587827801,21/10/1984,Retail,YFAA3430
2998971967,Leah,Derek,Garcia,Saudi,leah.garcia@Kau.edu.sa,582240109,19/09/1968,Retail,OHJO8391
2242915812,John,Heather,Ramirez,Saudi,john.ramirez@Gov.sa,515801733,05/06/2005,Retail,MAMA1618
1794641750,Abigail,Jonathan,Elliott,Saudi,abigail.elliott@Uj.edu.sa,592762839,19/10/1998,Retail,UQMN1881
2723870464,Amanda,Monica,Byrd,Saudi,amanda.byrd@Gov.sa,555378623,11/10/2008,Retail,IVCP5748
1017532434,Kevin,Anna,Wyatt,Syrian,kevin.wyatt@Gov.sa,517500930,27/07/1975,Retail,LAQT7487
1626020164,Eric,Benjamin,Davis,Syrian,eric.davis@Yahoo.com,558626057,15/09/2007,Retail,SSCH7630
1317524954,Jessica,Patricia,Mason,Syrian,jessica.mason@Yahoo.com,578760206,22/12/1970,Corporate,ZWQK6102
2825156669,Megan,Regina,Sherman,Egyptian,megan.sherman@Kau.edu.sa,551268254,26/07/1959,Retail,OCMK2925
1489530126,Raymond,Rachel,Rogers,Saudi,raymond.rogers@Gmail.com,582184303,24/10/1959,Retail,CQBP4519
1668198877,Amber,Keith,Thompson,Saudi,amber.thompson@Hotmail.com,577182184,09/12/1978,Corporate,HOJD9216
